TEACHID,PERIOD,MONTH,DAY,YEAR,time,timepoint,STUDID,ENJOY,FEELGD,CONCEN,SUCCEED,LEARN,CONTROL,WRKHARD,GOODGR,OWNEXP,TCHEXP,PAREXP,CHALL,SKILL,IMPTYOU,IMPTGOAL,SOMELSE,INTEREST,HAPPY,FRUSTR,STRESS,ANGRY,EXCITED,PROUD,BORED,COMPET,COOPER,USEFUL,USE,group,brain,class_type,grade,ESF_counts,Uti7T,Uti7S,Uti79TS,Uti7T9B,Use_r,Uful_r,Ugroup,seven,t_days,timepoint_mean,t_week,form_set,beh_enga,cog_enga,aff_enga,Date,beep_ID
31,2,1,25,13,3,10,3005665,2,3,3,3,2,2,3,3,3,3,3,2,2,1,0,1,2,2,0,0,0,0,0,1,0,2,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,148,10,21,1,3,0.5,2,2013-01-25,232013-01-2531
31,2,1,25,13,3,10,3005837,2,2,2,2,2,2,2,2,2,2,2,0,3,3,3,3,3,1,0,0,0,0,0,0,0,0,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,148,10,21,1,2,3,2.5,2013-01-25,232013-01-2531
31,2,2,5,13,3,11,1160019,1,2,2,2,2,1,2,2,1,1,1,0,1,1,1,1,2,2,0,0,0,2,2,1,1,1,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,2,1,1.5,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1160069,1,2,2,2,2,1,2,2,2,3,3,1,2,2,3,3,NaN,2,0,0,0,2,2,1,2,2,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,2,2.5,1,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1160141,1,3,3,3,3,2,2,2,3,3,3,1,2,3,2,0,3,3,0,0,0,2,2,1,2,3,1,2,2,0,2,9,1,NaN,NaN,0,0,0,1,1,0,159,11,23,1,2.5,2.5,2,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1160416,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,2,2,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,0,0,0,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1160689,0,1,2,2,1,1,1,1,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,2,2,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,1.5,0,0,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1160835,2,3,3,3,3,3,2,3,3,3,3,1,2,1,0,1,3,2,0,0,0,0,0,1,0,0,2,2,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,2.5,0.5,2.5,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1160879,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,0,0,0,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1160939,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,1,3,1,0,0,1,2,0,0,2,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,2,1.5,2,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1161172,1,1,1,2,2,1,2,2,1,2,2,1,2,1,0,2,1,1,0,0,0,0,0,2,0,1,3,2,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,1.5,0.5,1,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1161328,1,2,2,3,2,2,1,2,2,3,2,0,2,1,1,3,1,1,0,0,0,0,0,2,0,0,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,1.5,1,1,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1161625,0,1,2,2,3,2,2,2,2,3,2,2,1,0,1,0,2,1,2,1,0,0,0,2,1,0,2,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,2,0.5,1,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1161651,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,0,0,0,0,0,0,3,0,0,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,2,2,2,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1162223,0,1,1,1,1,1,1,2,0,0,0,2,1,0,0,3,0,2,0,0,0,1,2,3,0,0,2,2,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,1,0,0,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1162280,1,1,2,2,2,1,2,3,2,2,2,1,1,1,1,1,1,2,0,1,0,0,0,1,0,1,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,2,1,1,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1162839,0,3,3,3,3,3,3,3,3,3,3,0,3,0,0,3,0,0,0,0,0,0,0,3,0,3,2,2,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,3,0,0,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,1163446,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,9,1,NaN,NaN,0,0,1,1,1,0,159,11,23,1,1,1,0.5,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,3001503,2,2,2,2,2,2,2,2,2,2,3,2,2,0,0,3,0,2,0,0,0,1,1,3,0,3,2,2,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,2,0,1,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,3001702,1,1,0,1,1,1,2,1,1,1,1,2,1,0,0,3,1,1,2,2,1,0,0,1,NaN,2,2,2,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,1,0,1,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,3003707,2,2,2,3,3,2,3,2,3,3,3,1,1,1,1,0,3,3,3,0,3,1,3,1,3,3,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,2.5,1,2.5,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,3005412,2,1,2,1,3,1,2,2,2,2,2,1,1,1,0,1,2,0,0,0,0,0,1,0,0,0,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,2,0.5,2,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,3005665,1,0,2,2,2,1,2,3,1,2,2,1,3,0,0,2,2,1,0,0,0,0,0,3,0,0,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,2,0,1.5,2013-02-05,232013-02-0531
31,2,2,5,13,3,11,3005837,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,159,11,23,1,1,1,1,2013-02-05,232013-02-0531
31,2,8,30,12,1,1,1151580,1,3,2,3,1,3,3,3,2,3,3,0,3,2,2,1,1,0,0,0,0,0,0,1,0,3,3,2,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,2.5,2,1,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1160069,2,2,2,3,2,2,2,3,3,3,3,1,2,2,2,2,3,3,0,0,0,2,2,0,3,3,2,1,2,0,2,9,1,NaN,NaN,1,1,1,0,1,0,0,1,0,1,2,2,2.5,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1160141,3,2,2,3,2,1,3,2,2,2,3,2,2,3,2,1,2,3,0,0,0,3,3,0,1,3,3,2,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,2.5,2.5,2.5,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1160288,3,2,2,3,3,2,3,3,3,3,2,1,2,3,3,1,3,2,1,1,1,2,3,0,1,3,1,3,2,0,2,9,1,NaN,NaN,1,1,0,1,1,0,0,1,0,1,2.5,3,3,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1160416,3,2,1,3,3,2,1,2,1,1,2,0,3,1,0,2,2,0,0,3,0,0,0,3,0,0,2,1,2,0,2,9,1,NaN,NaN,1,1,1,0,1,0,0,1,0,1,1,0.5,2.5,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1160416,1,1,3,3,3,3,2,2,2,2,2,0,3,0,0,3,0,1,2,2,0,0,0,2,0,2,2,2,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,2.5,0,0.5,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1160689,1,2,1,3,3,2,2,2,2,2,2,0,1,0,0,0,2,1,0,0,0,1,0,1,0,1,3,2,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,1.5,0,1.5,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1160835,3,3,2,2,3,3,2,3,2,2,2,1,2,1,2,1,2,3,0,0,0,2,2,0,1,3,3,1,2,0,2,9,1,NaN,NaN,1,1,1,0,1,0,0,1,0,1,2,1.5,2.5,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1160879,2,2,3,3,1,2,2,3,2,3,3,0,2,2,2,1,2,2,0,0,0,0,0,1,0,0,1,1,2,0,2,9,1,NaN,NaN,1,1,1,1,1,0,0,1,0,1,2.5,2,2,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1160939,3,3,2,2,2,2,2,1,2,1,2,0,2,1,0,0,2,3,0,0,0,3,2,0,0,1,3,3,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,2,0.5,2.5,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1161172,1,3,2,3,0,1,2,2,3,2,2,0,3,1,1,3,0,2,0,0,0,0,1,2,0,2,3,2,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,2,1,0.5,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1161328,2,3,3,3,2,3,2,2,2,2,2,0,2,2,3,3,0,0,0,0,0,0,0,3,0,0,2,2,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,2.5,2.5,1,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1161625,3,3,2,3,3,2,3,2,3,3,3,0,3,1,1,0,3,2,0,1,0,1,1,0,0,1,2,3,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,2.5,1,3,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1161651,3,2,3,2,3,2,2,1,3,1,3,2,1,3,2,2,3,2,0,1,0,1,0,3,0,0,1,1,2,0,2,9,1,NaN,NaN,1,1,1,1,1,0,0,1,0,1,2.5,2.5,3,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1162223,0,1,1,2,1,2,2,1,1,2,1,0,1,0,1,1,1,1,0,0,0,0,0,3,0,1,3,3,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,1.5,0.5,0.5,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1162280,3,3,3,3,1,3,3,3,3,3,3,0,2,2,2,0,2,3,0,0,0,3,2,0,0,3,3,2,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,3,2,2.5,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1162839,1,3,3,3,3,2,3,3,3,3,3,1,2,0,0,2,1,3,0,0,0,0,1,2,0,3,2,2,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,3,0,1,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,1163446,2,2,1,2,1,1,1,2,2,2,2,0,2,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,2,0,2,9,1,NaN,NaN,1,1,1,1,1,0,0,1,0,1,1,0.5,1.5,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,2116009,1,3,2,2,3,3,2,3,2,3,3,0,1,3,2,2,3,3,0,0,0,2,1,2,0,3,3,3,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,2,2.5,2,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,3001503,2,2,2,2,3,3,3,3,3,3,3,1,2,0,0,2,2,2,0,0,0,0,0,1,0,3,3,2,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,2.5,0,2,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,3003707,3,3,3,3,3,2,3,3,2,3,3,1,2,3,2,0,3,2,1,0,0,2,3,0,2,2,3,2,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,3,2.5,3,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,3005412,3,3,2,3,2,1,3,2,3,2,3,0,2,1,0,0,3,2,0,0,0,2,2,0,2,2,3,3,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,2.5,0.5,3,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,3005665,3,2,2,3,1,1,2,3,0,2,1,0,2,0,0,3,1,2,1,0,0,0,0,3,0,2,2,2,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,2,0,2,2012-08-30,212012-08-3031
31,2,8,30,12,1,1,3005837,3,3,2,3,3,3,3,3,2,2,2,0,2,3,3,1,2,2,0,0,0,0,1,0,1,2,3,3,2,0,2,9,1,NaN,NaN,1,1,0,0,1,0,0,1,0,1,2.5,3,2.5,2012-08-30,212012-08-3031
31,2,9,4,12,1,2,1151580,1,3,2,3,2,3,2,3,3,3,3,0,3,2,1,0,1,0,1,1,0,0,0,1,0,0,3,3,2,0,2,9,1,NaN,NaN,4,4,0,0,1,0,5,2,1,1,2,1.5,1,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1160069,3,3,3,3,3,2,2,3,2,2,2,0,2,2,2,1,3,3,0,0,0,3,3,0,2,2,3,3,2,0,2,9,1,NaN,NaN,4,4,0,0,1,0,5,2,1,1,2.5,2,3,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1160141,3,3,2,1,3,3,3,3,2,3,3,2,2,3,2,1,3,2,0,0,0,2,1,1,2,1,2,3,2,0,2,9,1,NaN,NaN,4,4,0,0,1,0,5,2,1,1,2.5,2.5,3,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1160288,3,2,3,2,2,2,3,2,3,2,2,1,3,2,2,0,2,2,1,1,0,2,2,0,1,2,1,3,2,0,2,9,1,NaN,NaN,4,4,0,1,1,0,5,2,1,1,3,2,2.5,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1160689,1,1,3,2,2,2,2,3,2,2,2,0,1,0,0,1,2,1,0,0,0,0,0,1,0,1,3,2,2,0,2,9,1,NaN,NaN,4,4,0,0,1,0,5,2,1,1,2.5,0,1.5,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1160835,3,3,3,3,2,3,3,3,3,3,3,0,3,1,2,1,3,3,0,0,0,2,2,0,1,2,1,1,2,0,2,9,1,NaN,NaN,4,4,1,1,1,0,5,2,1,1,3,1.5,3,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1160879,3,3,3,3,3,3,3,3,3,3,3,0,2,3,1,0,2,3,0,0,0,1,2,0,0,2,1,1,2,0,2,9,1,NaN,NaN,4,4,1,1,1,0,5,2,1,1,3,2,2.5,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1160939,2,2,3,2,2,3,3,3,3,2,2,1,1,1,1,1,2,2,0,0,0,1,1,0,1,1,1,3,2,0,2,9,1,NaN,NaN,4,4,0,1,1,0,5,2,1,1,3,1,2,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1161040,1,2,1,2,1,2,1,2,3,1,2,1,3,1,2,1,2,1,0,0,0,0,0,1,0,1,1,3,2,0,2,9,1,NaN,NaN,4,4,0,1,1,0,5,2,1,1,1,1.5,1.5,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1161172,2,1,3,3,2,3,3,3,2,3,2,1,3,1,1,1,2,0,0,1,0,0,0,1,0,2,3,3,2,0,2,9,1,NaN,NaN,4,4,0,0,1,0,5,2,1,1,3,1,2,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1161328,1,3,3,3,2,3,2,3,2,1,1,0,3,1,0,2,0,1,0,0,0,0,0,2,0,0,2,2,2,0,2,9,1,NaN,NaN,4,4,0,0,1,0,5,2,1,1,2.5,0.5,0.5,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1161651,2,3,2,1,3,1,1,3,3,0,2,2,1,3,3,1,2,1,0,1,0,1,0,2,0,0,1,3,2,0,2,9,1,NaN,NaN,4,4,0,1,1,0,5,2,1,1,1.5,3,2,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1162223,1,2,1,1,1,2,1,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,3,0,0,3,2,2,0,2,9,1,NaN,NaN,4,4,0,0,1,0,5,2,1,1,1,0,1,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1162280,3,3,3,3,2,3,3,3,3,3,3,1,3,1,1,0,3,3,0,0,0,3,2,0,0,3,3,3,2,0,2,9,1,NaN,NaN,4,4,0,0,1,0,5,2,1,1,3,1,3,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1162839,1,3,3,3,3,3,3,3,3,3,3,0,2,0,0,2,2,3,0,0,0,0,2,2,0,3,2,2,2,0,2,9,1,NaN,NaN,4,4,0,0,1,0,5,2,1,1,3,0,1.5,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,1163446,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,2,0,2,9,1,NaN,NaN,4,4,1,1,1,0,5,2,1,1,1.5,1,1,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,2116009,1,3,2,2,3,2,3,3,2,3,3,1,2,1,2,2,1,2,1,1,0,2,2,3,2,2,NaN,NaN,2,0,2,9,1,NaN,NaN,4,4,NA,NA,1,0,5,2,1,1,2.5,1.5,1,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,3001503,2,2,2,3,2,2,2,2,3,3,3,1,2,2,1,2,2,2,0,0,0,1,1,1,0,2,3,2,2,0,2,9,1,NaN,NaN,4,4,0,0,1,0,5,2,1,1,2,1.5,2,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,3001702,2,2,1,2,2,3,2,3,2,2,2,1,2,1,1,3,2,1,2,0,0,0,0,2,0,0,3,1,2,0,2,9,1,NaN,NaN,4,4,1,0,1,0,5,2,1,1,1.5,1,2,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,3003707,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,0,3,2,1,0,0,2,3,0,3,3,3,3,2,0,2,9,1,NaN,NaN,4,4,0,0,1,0,5,2,1,1,3,3,2.5,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,3005412,3,3,2,2,2,2,3,3,3,3,3,2,2,2,1,0,2,2,1,1,0,3,3,0,2,2,1,3,2,0,2,9,1,NaN,NaN,4,4,0,1,1,0,5,2,1,1,2.5,1.5,2.5,2012-09-04,212012-09-0431
31,2,9,4,12,1,2,3005837,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,2,0,0,0,0,0,0,0,0,3,3,2,0,2,9,1,NaN,NaN,4,4,0,0,1,0,5,2,1,1,3,3,3,2012-09-04,212012-09-0431
31,2,9,12,12,2,3,1151580,1,3,2,3,2,3,3,3,3,3,3,0,2,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,0,2,9,1,NaN,NaN,7,7,NA,NA,1,0,13,3,2,1,2.5,NA,1.5,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1160019,2,2,2,3,2,2,2,2,2,2,0,0,2,2,0,1,2,2,0,0,0,2,2,0,2,2,2,3,2,0,2,9,1,NaN,NaN,7,7,0,0,1,0,13,3,2,1,2,1,2,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1160069,2,3,2,3,3,2,3,3,2,3,3,0,2,1,1,2,2,3,0,0,0,2,1,2,0,2,1,1,2,0,2,9,1,NaN,NaN,7,7,1,1,1,0,13,3,2,1,2.5,1,2,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1160141,2,2,3,3,2,2,2,3,2,3,3,2,2,2,3,0,3,3,0,0,0,2,2,0,2,2,1,1,2,0,2,9,1,NaN,NaN,7,7,1,1,1,0,13,3,2,1,2.5,2.5,2.5,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1160416,2,2,2,3,2,3,2,2,2,1,1,0,3,2,0,3,2,0,0,3,0,0,3,3,0,3,1,3,2,0,2,9,1,NaN,NaN,7,7,0,1,1,0,13,3,2,1,2,1,2,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1160689,0,2,2,1,2,1,2,2,2,2,2,1,0,0,0,1,1,1,1,0,0,0,0,3,0,1,2,2,2,0,2,9,1,NaN,NaN,7,7,0,0,1,0,13,3,2,1,2,0,0.5,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1160835,1,2,3,2,2,1,2,2,1,2,1,2,1,1,1,1,2,2,0,0,0,1,1,1,1,1,3,3,2,0,2,9,1,NaN,NaN,7,7,0,0,1,0,13,3,2,1,2.5,1,1.5,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1160879,0,3,3,3,2,2,3,3,3,3,3,1,3,2,2,1,1,2,0,0,0,0,0,2,0,0,1,3,2,0,2,9,1,NaN,NaN,7,7,0,1,1,0,13,3,2,1,3,2,0.5,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1160939,1,2,2,2,2,2,2,3,2,2,2,1,1,0,1,1,2,3,0,0,0,2,1,0,0,0,3,3,2,0,2,9,1,NaN,NaN,7,7,0,0,1,0,13,3,2,1,2,0.5,1.5,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1161040,1,1,1,2,1,1,1,2,3,1,2,0,2,2,2,1,2,1,0,0,NaN,NaN,NaN,NaN,1,NaN,1,NaN,2,0,2,9,1,NaN,NaN,7,7,NA,1,1,0,13,3,2,1,1,2,1.5,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1161172,0,1,1,1,0,1,1,1,2,1,1,0,1,0,0,3,0,1,2,3,1,0,1,3,0,1,3,1,2,0,2,9,1,NaN,NaN,7,7,1,0,1,0,13,3,2,1,1,0,0,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1161328,1,2,2,2,1,3,2,3,2,3,3,0,2,2,0,3,1,1,0,0,0,0,0,3,0,0,3,3,2,0,2,9,1,NaN,NaN,7,7,0,0,1,0,13,3,2,1,2,1,1,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1161625,1,0,1,1,2,0,2,2,2,2,2,1,1,0,0,1,2,1,0,0,0,0,0,2,0,0,2,2,2,0,2,9,1,NaN,NaN,7,7,0,0,1,0,13,3,2,1,1.5,0,1.5,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1162223,0,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,3,0,0,2,2,2,0,2,9,1,NaN,NaN,7,7,0,0,1,0,13,3,2,1,1,0,0,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1162280,2,2,2,2,2,2,3,3,3,3,3,1,2,2,0,2,2,2,0,0,0,1,1,2,0,2,2,2,2,0,2,9,1,NaN,NaN,7,7,0,0,1,0,13,3,2,1,2.5,1,2,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1162839,1,3,3,3,2,3,3,3,3,3,3,1,2,0,0,3,1,3,0,0,0,0,0,3,0,3,1,2,2,0,2,9,1,NaN,NaN,7,7,0,1,1,0,13,3,2,1,3,0,1,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,1163446,1,1,1,2,2,0,1,2,1,1,1,1,0,2,1,2,1,0,0,0,0,0,0,2,0,0,1,1,2,0,2,9,1,NaN,NaN,7,7,1,1,1,0,13,3,2,1,1,1.5,1,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,3001503,2,2,2,2,2,2,1,3,3,3,3,2,2,2,1,1,2,2,0,0,0,1,1,2,0,3,1,3,2,0,2,9,1,NaN,NaN,7,7,0,1,1,0,13,3,2,1,1.5,1.5,2,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,3003707,2,3,2,3,3,3,3,3,3,3,3,2,1,3,2,0,3,3,0,0,NaN,3,3,0,3,3,1,3,2,0,2,9,1,NaN,NaN,7,7,0,1,1,0,13,3,2,1,2.5,2.5,2.5,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,3005412,1,2,1,2,2,1,1,2,1,1,2,0,1,2,0,2,1,0,0,0,0,1,1,2,1,1,3,3,2,0,2,9,1,NaN,NaN,7,7,0,0,1,0,13,3,2,1,1,1,1,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,3005665,1,1,2,3,2,1,2,3,1,3,3,1,2,0,0,2,1,2,0,0,0,0,1,1,0,1,1,2,2,0,2,9,1,NaN,NaN,7,7,0,1,1,0,13,3,2,1,2,0,1,2012-09-12,222012-09-1231
31,2,9,12,12,2,3,3005837,3,3,3,3,3,3,3,3,2,2,2,0,3,3,2,0,2,2,0,0,0,0,0,0,0,0,3,3,2,0,2,9,1,NaN,NaN,7,7,0,0,1,0,13,3,2,1,3,2.5,2.5,2012-09-12,222012-09-1231
31,2,9,20,12,2,4,1151580,0,2,2,2,1,3,2,3,2,2,2,1,2,1,1,2,NaN,0,1,1,0,0,0,1,0,0,NaN,NaN,2,0,2,9,1,NaN,NaN,0,0,NA,NA,1,0,21,4,3,1,2,1,0,2012-09-20,222012-09-2031
31,2,9,20,12,2,4,1160019,2,3,3,2,2,2,3,3,2,2,2,2,2,2,1,1,2,3,0,0,0,2,3,0,2,2,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,21,4,3,1,3,1.5,2,2012-09-20,222012-09-2031
31,2,9,20,12,2,4,1160069,1,2,2,2,2,1,2,2,1,3,3,0,3,2,2,3,1,3,0,0,0,2,1,3,1,2,1,1,2,0,2,9,1,NaN,NaN,0,0,1,1,1,0,21,4,3,1,2,2,1,2012-09-20,222012-09-2031
31,2,9,20,12,2,4,1160288,3,2,2,2,3,1,2,2,2,2,2,2,2,3,2,2,3,2,1,1,1,2,2,1,2,1,1,3,2,0,2,9,1,NaN,NaN,0,0,0,1,1,0,21,4,3,1,2,2.5,3,2012-09-20,222012-09-2031
31,2,9,20,12,2,4,1160416,2,2,1,3,2,2,2,2,1,3,2,0,3,2,2,2,3,3,0,0,0,3,2,3,0,0,1,3,2,0,2,9,1,NaN,NaN,0,0,0,1,1,0,21,4,3,1,1.5,2,2.5,2012-09-20,222012-09-2031
31,2,9,20,12,2,4,1160689,0,0,1,0,0,1,2,1,1,1,1,2,0,0,0,3,0,2,1,0,0,0,0,2,0,1,2,2,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,21,4,3,1,1.5,0,0,2012-09-20,222012-09-2031
31,2,9,20,12,2,4,1160835,1,1,0,2,1,1,2,2,1,2,1,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0,2,9,1,NaN,NaN,0,0,0,1,1,0,21,4,3,1,1,0.5,1,2012-09-20,222012-09-2031
31,2,9,20,12,2,4,1160879,0,0,0,0,0,0,2,2,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3,3,2,0,2,9,1,NaN,NaN,0,0,0,0,1,0,21,4,3,1,1,1.5,0,2012-09-20,222012-09-2031
